Offense Date,UCR Description,UCR Category,Zip Code
2021-05-08 21:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-08 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-09 00:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-09 00:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-09 01:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-09 05:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-09 09:34:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-09 10:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-09 13:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-09 14:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-09 15:33:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-09 17:45:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-10 11:46:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-10 12:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-10 12:15:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-10 12:25:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-10 15:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-10 15:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-05-10 17:01:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-10 19:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-10 20:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-10 21:48:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-11 00:17:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-11 06:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-11 14:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-11 15:09:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2021-05-11 15:09:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-11 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-11 16:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-11 17:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-11 17:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-11 17:57:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-11 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-11 20:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-05-11 22:50:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-12 00:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-12 01:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-12 04:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-12 07:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-12 08:20:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-12 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-12 10:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-12 10:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-12 12:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-12 15:10:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-12 15:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-12 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-12 18:27:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-12 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-12 22:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-12 23:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-13 00:11:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38128
2021-05-13 00:15:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-13 05:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-13 14:28:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-05-13 15:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2021-05-13 17:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-13 19:20:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-05-13 19:21:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-13 21:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-13 21:07:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-13 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-14 04:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-14 07:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-14 10:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-14 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-14 16:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-14 17:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-14 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-14 17:50:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-14 18:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-14 18:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-14 18:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-14 20:15:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-15 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-15 08:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-15 08:59:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-15 09:39:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-15 12:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-15 12:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-15 18:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-15 18:05:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-15 19:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-05-15 20:40:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-15 21:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-15 23:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-16 00:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-05-16 01:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-16 06:11:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-16 11:20:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-16 11:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-16 14:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-16 15:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-16 15:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-16 16:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-16 16:44:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-16 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-16 17:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-16 18:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-05-16 20:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-16 23:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-17 00:09:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-17 01:51:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-17 07:01:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-17 09:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-17 12:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-17 12:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-17 13:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-17 15:16:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-17 15:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-17 18:20:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-17 19:21:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-17 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-18 00:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-18 00:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-18 00:50:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-18 02:11:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 09:03:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 09:05:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-18 09:45:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-18 11:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-18 12:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-18 12:56:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-18 13:25:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 16:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-18 17:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 19:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 20:05:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 20:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-18 22:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-18 22:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-18 23:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-18 23:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-19 01:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-19 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-19 04:03:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-19 08:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-19 11:05:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-19 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-19 16:00:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38128
2021-05-19 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-19 16:45:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-19 17:05:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-19 20:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-19 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-19 22:41:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-20 02:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-20 08:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-20 09:21:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-20 11:10:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-05-20 11:15:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-20 12:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-20 13:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-20 14:23:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-20 16:20:00+00:00,ANIMAL CRUELTY,ANIMAL CRUELTY,38128
2021-05-20 17:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-20 18:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-20 20:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-20 20:05:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-20 22:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-20 22:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-20 22:02:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-21 00:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-21 00:56:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-21 02:20:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-21 02:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-21 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-21 16:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-21 16:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-21 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-21 17:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-21 18:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-05-21 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-21 19:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-21 20:50:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-21 22:37:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2021-05-22 03:30:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38128
2021-05-22 05:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-22 09:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-22 10:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-22 15:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2021-05-22 16:10:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-22 17:35:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-22 17:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-22 18:50:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-22 19:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-22 19:57:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-22 22:00:00+00:00,WIRE FRAUD,FRAUD,38128
2021-05-22 23:50:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-23 11:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-23 12:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-23 13:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-23 14:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-23 14:50:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-23 15:12:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-23 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-23 16:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-23 16:12:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-23 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-23 20:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-24 00:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-24 00:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-24 00:05:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-24 06:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-24 06:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-24 09:35:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-24 10:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-24 10:37:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-24 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-24 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-24 14:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-24 15:46:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-24 16:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-24 16:50:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-24 17:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-24 17:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-24 19:35:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-24 19:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-25 00:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-25 00:55:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-25 03:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-25 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-25 09:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-05-25 09:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-25 10:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-25 11:40:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-25 13:37:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-25 13:48:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2021-05-25 18:09:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-25 20:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-25 20:40:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-05-25 21:46:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38128
2021-05-26 01:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-26 06:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-26 11:25:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-26 11:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-26 13:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-26 14:34:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-26 18:10:00+00:00,ARSON,ARSON,38128
2021-05-26 19:30:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-26 20:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-27 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-27 09:15:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-27 10:39:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-27 12:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-27 13:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-27 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-27 15:15:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-27 18:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-27 18:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-27 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-28 01:00:00+00:00,STALKING,ASSAULT,38128
2021-05-28 05:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-28 08:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-28 10:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-28 10:20:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-28 10:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-28 12:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-28 12:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-28 12:13:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-28 15:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2021-05-28 16:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-05-28 16:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-28 17:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-28 17:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-28 17:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-28 17:45:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-28 18:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2021-05-28 18:38:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-28 20:23:00+00:00,WIRE FRAUD,FRAUD,38128
2021-05-29 00:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-29 01:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-29 02:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-29 02:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-29 02:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-29 08:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-05-29 10:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-29 11:20:00+00:00,STALKING,ASSAULT,38128
2021-05-29 12:43:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-29 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-29 16:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2021-05-29 19:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-29 19:15:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-29 19:23:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2021-05-29 23:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-30 09:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-30 12:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-30 18:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2021-05-30 21:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-31 01:13:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2021-05-31 01:35:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2021-05-31 02:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-31 03:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-31 06:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2021-05-31 14:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-31 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2021-05-31 15:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2021-05-31 17:00:00+00:00,INTIMIDATION,ASSAULT,38128
2021-05-31 18:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2021-05-31 19:30:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2021-05-31 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
