Offense Date,UCR Description,UCR Category,Zip Code
2022-08-02 23:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-03 00:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-03 00:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-03 05:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-03 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-03 09:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-03 09:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-03 09:45:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-03 10:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-03 10:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-03 12:30:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2022-08-03 13:23:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-03 15:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-03 17:10:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-03 17:53:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-03 19:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-04 00:36:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-04 03:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-04 07:20:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-04 10:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2022-08-04 17:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-04 18:51:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38114
2022-08-04 19:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-04 19:10:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-04 19:58:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-05 00:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-05 00:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-05 09:23:00+00:00,STALKING,ASSAULT,38114
2022-08-05 15:20:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-05 15:23:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2022-08-05 16:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-05 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-05 16:25:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-05 18:28:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-05 19:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-06 00:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-06 03:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-06 09:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-06 10:44:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-06 13:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-06 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-06 16:46:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-06 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-06 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-06 18:54:00+00:00,ROBBERY,ROBBERY,38114
2022-08-06 19:33:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-06 21:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-06 21:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-06 23:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-07 01:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-07 06:15:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-07 07:15:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-07 07:24:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-07 15:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-07 17:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-07 20:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-08 00:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-08 06:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-08 19:09:00+00:00,ANIMAL CRUELTY,ANIMAL CRUELTY,38114
2022-08-08 21:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-08 21:24:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-08 21:35:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-08 22:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-08 22:25:00+00:00,ROBBERY,ROBBERY,38114
2022-08-08 23:00:00+00:00,ROBBERY,ROBBERY,38114
2022-08-08 23:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-08 23:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-09 02:49:00+00:00,ARSON,ARSON,38114
2022-08-09 06:35:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-09 13:25:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2022-08-09 15:23:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-09 16:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2022-08-09 21:15:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-09 22:45:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-10 04:18:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-10 06:33:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38114
2022-08-10 07:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-10 08:18:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2022-08-10 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-10 11:20:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-10 15:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-10 15:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-10 17:24:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38114
2022-08-10 18:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-10 18:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-10 19:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-10 19:50:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-10 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-10 21:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-10 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-10 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-10 23:41:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-11 01:45:00+00:00,THEFT FROM COIN MACH/DEV,LARCENY/THEFT,38114
2022-08-11 05:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-11 08:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-11 09:15:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-11 13:50:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-12 00:02:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-12 02:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2022-08-12 02:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-12 03:10:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-12 08:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-12 11:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-12 12:25:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-12 14:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-12 15:30:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-12 17:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-12 17:52:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-12 19:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-12 20:45:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-12 21:00:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38114
2022-08-12 21:10:00+00:00,NEGLIGENT MANSLAUGHTER,HOMICIDE,38114
2022-08-13 12:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-13 12:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-13 13:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-13 15:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-13 20:00:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38114
2022-08-13 23:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-14 01:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-14 04:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-14 11:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-14 14:45:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38114
2022-08-14 15:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-14 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-14 16:30:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-14 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-14 20:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-14 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-14 23:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-15 00:01:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-15 04:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-15 06:20:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-15 08:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-15 08:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-15 11:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-15 14:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-15 14:17:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-15 14:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-15 14:40:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-15 18:02:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-16 00:02:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-16 01:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-16 02:26:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-16 07:15:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-16 10:34:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-16 11:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-16 14:30:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-16 15:15:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2022-08-16 17:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-16 17:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-16 17:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-16 19:36:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-17 01:45:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-17 06:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-17 12:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-17 14:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-17 15:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-17 15:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-17 16:10:00+00:00,WIRE FRAUD,FRAUD,38114
2022-08-17 18:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-17 18:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-17 18:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-17 18:45:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-18 00:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-18 00:51:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-18 04:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-18 07:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-18 07:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-18 08:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-18 08:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-18 09:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2022-08-18 11:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-18 12:04:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-18 14:16:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-18 16:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-18 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-18 19:25:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-18 20:27:00+00:00,ARSON,ARSON,38114
2022-08-18 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-19 08:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-19 08:56:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-19 09:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-19 09:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-19 10:12:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-19 10:27:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-19 14:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-19 15:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-19 16:37:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2022-08-19 17:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-19 18:03:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38114
2022-08-19 18:21:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-19 19:05:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-19 20:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-19 21:05:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-19 21:06:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-20 01:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-20 08:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-20 08:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-20 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-20 17:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-20 19:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-20 21:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-20 22:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-20 22:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-21 01:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-21 04:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-21 08:01:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-21 09:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-21 10:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-21 14:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-21 17:19:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-21 18:45:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-21 20:02:00+00:00,ROBBERY,ROBBERY,38114
2022-08-21 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-21 22:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-21 22:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-22 00:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-22 02:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-22 08:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-22 11:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-22 12:35:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-22 13:23:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-22 15:18:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-22 15:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-22 16:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-22 16:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-22 16:55:00+00:00,PURSE-SNATCHING,LARCENY/THEFT,38114
2022-08-22 18:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-22 19:07:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-22 19:30:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-22 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-23 08:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-23 08:50:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-23 12:35:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-23 13:06:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-23 14:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-23 14:55:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-23 15:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-23 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-23 16:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-23 17:07:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38114
2022-08-23 17:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-23 17:35:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-23 18:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-23 19:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-23 21:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-24 04:29:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-24 08:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-24 10:55:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-24 11:05:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-24 15:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-24 16:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-24 17:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-24 21:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-24 21:44:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-24 22:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-25 01:00:00+00:00,ROBBERY,ROBBERY,38114
2022-08-25 01:15:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2022-08-25 09:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-25 09:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-25 10:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-25 11:40:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2022-08-25 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-25 12:25:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-25 14:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-25 14:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-25 14:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-25 16:20:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2022-08-25 21:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-25 23:20:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-26 00:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-26 03:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-26 05:00:00+00:00,ARSON,ARSON,38114
2022-08-26 05:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-26 06:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-26 07:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-26 09:00:00+00:00,INTIMIDATION,ASSAULT,38114
2022-08-26 11:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-26 14:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-26 16:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-26 16:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2022-08-26 16:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2022-08-26 17:10:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2022-08-26 18:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-26 18:14:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2022-08-26 19:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-26 19:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-26 19:02:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2022-08-26 19:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2022-08-26 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-26 21:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2022-08-26 22:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-26 23:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-26 23:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-27 03:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2022-08-27 03:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2022-08-27 03:34:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
